,last_price,total_area,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,airports_nearest,cityCenters_nearest,parks_around3000,parks_nearest,ponds_around3000,ponds_nearest,days_exposition,price_for_m2,fromcenter_category_в пределах города,fromcenter_category_область,fromcenter_category_самый центр,fromcenter_category_центр
1457,3700000.0,42.0,3,2.52,5.0,30.0,4,False,False,False,5.4,0,15343.0,14139.0,1.0,343.0,2.0,831.0,0,88095,True,False,False,False
1458,4350000.0,45.0,2,2.8,5.0,25.5,5,False,False,False,7.5,0,22774.0,2803.0,2.0,179.0,3.0,214.0,194,96666,False,False,False,True
1460,5500000.0,57.4,2,2.7,9.0,32.0,7,False,False,False,10.0,1,13711.0,12507.0,0.0,5000.0,0.0,5000.0,256,95818,True,False,False,False
1461,13800000.0,103.0,3,2.8,9.0,56.0,7,False,False,False,13.2,2,36276.0,10591.0,0.0,5000.0,0.0,5000.0,554,133980,True,False,False,False
1463,2880000.0,30.6,1,2.5,9.0,17.8,7,False,False,False,6.2,0,47930.0,16240.0,0.0,5000.0,0.0,5000.0,450,94117,True,False,False,False
1465,3850000.0,39.1,1,2.7,19.0,17.3,14,False,False,False,8.6,0,33368.0,14467.0,0.0,5000.0,1.0,896.0,5,98465,True,False,False,False
1466,5750000.0,54.0,2,2.75,12.0,31.0,11,False,False,False,10.4,1,16702.0,14647.0,1.0,569.0,0.0,5000.0,338,106481,True,False,False,False
1468,8500000.0,87.0,4,2.55,10.0,54.6,6,False,False,False,11.5,0,34491.0,14877.0,1.0,471.0,2.0,516.0,0,97701,True,False,False,False
1469,3500000.0,36.6,1,2.75,12.0,21.6,12,False,False,False,6.9,0,40153.0,11847.0,1.0,547.0,0.0,5000.0,26,95628,True,False,False,False
1470,8000000.0,62.0,2,2.68,25.0,31.4,20,False,False,False,14.0,2,45997.0,18721.0,0.0,5000.0,0.0,5000.0,70,129032,False,True,False,False
1471,7560000.0,69.28,2,2.75,25.0,29.52,19,False,False,False,22.31,1,35129.0,16293.0,0.0,5000.0,1.0,475.0,198,109122,True,False,False,False
1472,7600000.0,52.0,2,2.75,24.0,28.9,12,False,False,False,7.9,0,37781.0,14657.0,0.0,5000.0,0.0,5000.0,60,146153,True,False,False,False
1474,5200000.0,60.3,3,2.55,9.0,43.3,9,False,False,False,6.0,0,16790.0,16698.0,0.0,5000.0,1.0,148.0,0,86235,True,False,False,False
1476,6950000.0,66.7,3,2.65,9.0,42.5,5,False,False,False,8.5,0,50988.0,16316.0,0.0,5000.0,1.0,1337.0,89,104197,True,False,False,False
1478,3890000.0,44.8,2,2.75,5.0,30.4,5,False,False,False,7.0,0,14983.0,13523.0,0.0,5000.0,0.0,5000.0,19,86830,True,False,False,False
1479,6700000.0,54.0,1,2.85,12.0,20.0,5,False,False,False,18.0,1,49886.0,14976.0,1.0,349.0,0.0,5000.0,1106,124074,True,False,False,False
1480,7400000.0,60.4,2,2.75,5.0,35.5,2,False,False,False,8.4,0,15619.0,7647.0,1.0,552.0,2.0,726.0,139,122516,True,False,False,False
1481,5650000.0,68.0,3,2.5,9.0,49.1,1,False,False,False,7.0,0,47603.0,15066.0,1.0,942.0,0.0,5000.0,440,83088,True,False,False,False
1482,7350000.0,72.4,3,2.6,16.0,42.4,10,False,False,False,11.9,0,17049.0,16956.0,0.0,5000.0,1.0,755.0,0,101519,True,False,False,False
1483,6500000.0,72.0,3,2.7,4.0,48.2,4,False,False,False,10.6,0,20713.0,1755.0,1.0,134.0,3.0,344.0,212,90277,False,False,True,False
1485,3550000.0,30.0,1,2.7,9.0,16.0,3,False,False,False,7.0,0,18498.0,13844.0,0.0,5000.0,0.0,5000.0,328,118333,True,False,False,False
1487,5900000.0,56.0,2,3.2,5.0,36.0,2,False,False,False,8.0,0,26624.0,5472.0,1.0,207.0,1.0,864.0,74,105357,True,False,False,False
1489,12300000.0,94.0,3,2.8,25.0,52.0,19,False,False,False,13.6,2,36421.0,9176.0,1.0,805.0,0.0,5000.0,194,130851,True,False,False,False
1492,12500000.0,124.8,5,3.19,4.0,73.6,2,False,False,False,20.6,0,23095.0,4586.0,0.0,5000.0,1.0,862.0,193,100160,False,False,False,True
1493,3790000.0,37.0,1,2.5,9.0,20.0,7,False,False,False,7.0,2,51029.0,15041.0,0.0,5000.0,0.0,5000.0,286,102432,True,False,False,False
1494,65000000.0,364.0,7,3.9,6.0,250.0,3,False,False,False,20.0,0,21988.0,3254.0,0.0,5000.0,1.0,689.0,46,178571,False,False,False,True
1496,3500000.0,36.0,1,2.68,22.0,15.0,2,False,False,False,10.0,0,52700.0,18877.0,0.0,5000.0,0.0,5000.0,917,97222,False,True,False,False
1497,3340000.0,42.0,3,2.5,5.0,29.5,3,False,False,False,6.0,0,17477.0,17385.0,1.0,782.0,0.0,5000.0,39,79523,False,True,False,False
1500,4600000.0,40.0,1,2.75,24.0,14.5,23,False,False,False,9.5,2,17813.0,14602.0,2.0,134.0,0.0,5000.0,51,115000,True,False,False,False
1501,3800000.0,39.0,1,3.2,5.0,19.0,4,False,False,False,8.0,0,13753.0,8521.0,0.0,5000.0,0.0,5000.0,3,97435,True,False,False,False
1503,5700000.0,62.0,2,2.5,5.0,38.0,5,False,False,False,9.0,0,27006.0,5854.0,3.0,65.0,0.0,5000.0,317,91935,True,False,False,False
1504,2450000.0,40.0,1,2.5,12.0,20.0,8,False,False,False,14.0,0,28171.0,33958.0,0.0,5000.0,0.0,5000.0,87,61250,False,True,False,False
1505,6100000.0,50.7,2,2.7,16.0,28.9,13,False,False,False,8.0,0,31670.0,12179.0,0.0,5000.0,0.0,5000.0,155,120315,True,False,False,False
1507,3990000.0,41.0,1,2.68,27.0,20.0,17,False,False,False,10.3,1,53325.0,19501.0,0.0,5000.0,1.0,654.0,147,97317,False,True,False,False
1508,4800000.0,32.5,1,2.5,22.0,18.1,17,False,False,False,6.2,0,9258.0,10592.0,1.0,458.0,0.0,5000.0,0,147692,True,False,False,False
1509,5100000.0,63.0,3,2.5,9.0,39.0,5,False,False,False,9.5,1,13029.0,14790.0,0.0,5000.0,1.0,852.0,715,80952,True,False,False,False
1510,4350000.0,46.0,1,2.6,16.0,20.0,13,False,False,False,13.5,1,25987.0,14195.0,1.0,389.0,0.0,5000.0,218,94565,True,False,False,False
1511,10950000.0,76.4,3,3.0,4.0,48.0,4,False,False,False,12.0,0,24887.0,5455.0,0.0,5000.0,0.0,5000.0,0,143324,True,False,False,False
1516,5650000.0,56.6,3,2.5,9.0,37.5,7,False,False,False,8.1,1,15247.0,13787.0,1.0,646.0,0.0,5000.0,84,99823,True,False,False,False
1517,5200000.0,48.0,1,3.19,4.0,30.0,3,False,False,False,8.0,0,20415.0,3531.0,3.0,462.0,1.0,952.0,98,108333,False,False,False,True
1518,7040000.0,65.89,2,2.75,10.0,31.55,4,False,False,False,14.49,0,30775.0,3953.0,2.0,557.0,3.0,68.0,753,106844,False,False,False,True
1519,22000000.0,174.0,4,2.8,4.0,80.9,2,False,False,False,17.6,0,35416.0,30605.0,2.0,47.0,1.0,907.0,1133,126436,False,True,False,False
1520,5500000.0,33.7,1,2.6,12.0,15.5,2,False,False,False,9.5,1,27838.0,12387.0,2.0,358.0,1.0,950.0,41,163204,True,False,False,False
1521,7098000.0,79.2,4,2.75,9.0,54.8,4,False,False,False,9.9,2,13190.0,14007.0,1.0,178.0,1.0,289.0,13,89621,True,False,False,False
1522,3500000.0,41.5,2,2.5,5.0,27.0,2,False,False,False,5.5,0,19258.0,18261.0,1.0,692.0,1.0,523.0,66,84337,False,True,False,False
1523,4600000.0,48.0,2,2.5,9.0,28.6,8,False,False,False,7.1,0,27960.0,12483.0,1.0,526.0,1.0,441.0,107,95833,True,False,False,False
1524,6000000.0,53.9,2,3.0,5.0,33.3,4,False,False,False,6.0,1,26590.0,8446.0,1.0,532.0,0.0,5000.0,164,111317,True,False,False,False
1525,4380000.0,37.1,1,2.7,16.0,16.6,9,False,False,False,9.3,1,33003.0,14102.0,0.0,5000.0,0.0,5000.0,250,118059,True,False,False,False
1526,4250000.0,48.0,2,2.6,9.0,28.0,4,False,False,False,7.0,2,13873.0,14211.0,1.0,218.0,1.0,876.0,431,88541,True,False,False,False
1527,3400000.0,30.6,1,2.5,5.0,17.78,2,False,False,False,5.35,1,11756.0,8973.0,1.0,933.0,0.0,5000.0,5,111111,True,False,False,False
1531,22315000.0,145.0,4,2.7,8.0,94.54,3,False,False,False,15.7,0,25054.0,3902.0,1.0,485.0,3.0,722.0,599,153896,False,False,False,True
1533,6500000.0,71.0,2,3.2,5.0,44.0,3,False,False,False,10.2,0,21158.0,3786.0,2.0,682.0,1.0,364.0,285,91549,False,False,False,True
1534,5350000.0,47.8,2,2.6,16.0,29.0,15,False,False,False,8.0,2,50601.0,15352.0,0.0,5000.0,0.0,5000.0,113,111924,True,False,False,False
1536,4000000.0,45.4,2,2.5,9.0,28.4,8,False,False,False,7.0,0,51662.0,15067.0,0.0,5000.0,0.0,5000.0,10,88105,True,False,False,False
1537,2990000.0,31.1,1,2.6,9.0,15.7,4,False,False,False,8.0,0,41786.0,10666.0,1.0,677.0,0.0,5000.0,22,96141,True,False,False,False
1538,17500000.0,128.0,3,3.0,6.0,75.0,5,False,False,False,16.0,2,51690.0,14764.0,0.0,5000.0,2.0,534.0,417,136718,True,False,False,False
1539,7900000.0,63.9,2,3.2,6.0,37.7,5,False,False,False,10.5,0,13849.0,8636.0,0.0,5000.0,0.0,5000.0,4,123630,True,False,False,False
1540,19900000.0,139.6,4,3.18,7.0,92.1,6,False,False,False,17.2,1,22726.0,4361.0,1.0,639.0,0.0,5000.0,0,142550,False,False,False,True
1541,6300000.0,56.1,2,2.71,18.0,30.8,13,False,False,False,11.9,2,45929.0,18654.0,0.0,5000.0,0.0,5000.0,20,112299,False,True,False,False
1543,3150000.0,31.2,1,2.5,9.0,15.5,2,False,False,False,8.1,0,46127.0,15233.0,0.0,5000.0,0.0,5000.0,422,100961,True,False,False,False
1545,3099000.0,32.0,1,2.5,5.0,18.0,5,False,False,False,5.0,0,36117.0,9784.0,1.0,414.0,0.0,5000.0,65,96843,True,False,False,False
1546,2700000.0,30.3,1,2.6,5.0,17.3,5,False,False,False,5.4,1,26020.0,29445.0,1.0,569.0,0.0,5000.0,97,89108,False,True,False,False
1547,4800000.0,53.0,2,2.65,12.0,28.0,12,False,False,False,8.3,2,33863.0,12182.0,0.0,5000.0,0.0,5000.0,79,90566,True,False,False,False
1548,12300000.0,90.0,3,2.68,8.0,55.0,3,False,False,False,14.0,0,18689.0,17691.0,1.0,1145.0,2.0,13.0,347,136666,False,True,False,False
1549,4500000.0,38.7,1,2.7,12.0,20.1,11,False,False,False,10.3,0,37793.0,12690.0,0.0,5000.0,1.0,890.0,106,116279,True,False,False,False
1550,5000000.0,41.0,1,2.7,17.0,17.0,8,False,False,False,10.0,0,36772.0,11925.0,0.0,5000.0,2.0,902.0,150,121951,True,False,False,False
1551,13990000.0,67.0,2,3.0,12.0,34.0,6,False,False,False,14.0,0,10318.0,9874.0,1.0,652.0,0.0,5000.0,22,208805,True,False,False,False
1552,6999000.0,93.4,4,2.58,17.0,63.6,3,False,False,False,12.6,0,41827.0,21046.0,0.0,5000.0,0.0,5000.0,0,74935,False,True,False,False
1553,4090000.0,45.8,2,2.7,9.0,29.7,2,False,False,False,7.8,0,15892.0,14433.0,1.0,535.0,0.0,5000.0,35,89301,True,False,False,False
1554,4400000.0,62.7,2,2.75,17.0,34.2,1,False,False,False,10.7,0,16961.0,16869.0,0.0,5000.0,1.0,665.0,50,70175,True,False,False,False
1555,13800000.0,96.5,3,2.8,9.0,55.2,5,False,False,False,17.8,0,10451.0,13000.0,0.0,5000.0,0.0,5000.0,0,143005,True,False,False,False
1556,4900000.0,84.0,3,2.68,3.0,56.0,1,False,False,False,10.0,0,49870.0,53294.0,2.0,241.0,3.0,190.0,623,58333,False,True,False,False
1557,3620000.0,33.5,1,2.75,16.0,17.1,6,False,False,False,9.3,0,41935.0,9551.0,0.0,5000.0,0.0,5000.0,205,108059,True,False,False,False
1558,5300000.0,65.0,3,2.56,9.0,42.0,1,False,False,False,8.0,0,13289.0,15881.0,0.0,5000.0,2.0,349.0,400,81538,True,False,False,False
1559,4650000.0,45.6,1,2.75,4.0,21.1,3,False,False,False,9.8,0,44812.0,10500.0,0.0,5000.0,0.0,5000.0,36,101973,True,False,False,False
1560,17000000.0,93.6,2,2.8,25.0,34.3,10,False,False,False,29.9,2,36533.0,9289.0,1.0,674.0,0.0,5000.0,0,181623,True,False,False,False
1562,5300000.0,61.0,2,2.75,10.0,34.0,1,False,False,False,11.0,1,43427.0,15930.0,1.0,529.0,0.0,5000.0,245,86885,True,False,False,False
1563,3300000.0,34.0,1,2.5,12.0,18.0,8,False,False,False,8.0,1,21190.0,22902.0,0.0,5000.0,1.0,450.0,18,97058,False,True,False,False
1564,9950000.0,71.0,2,3.0,8.0,35.6,1,False,False,False,16.1,0,39384.0,11087.0,1.0,471.0,0.0,5000.0,1095,140140,True,False,False,False
1566,16000000.0,110.0,4,3.35,5.0,76.2,3,False,False,False,12.4,0,24085.0,4653.0,2.0,476.0,0.0,5000.0,998,145454,False,False,False,True
1567,9200000.0,75.0,3,3.0,3.0,53.0,3,False,False,False,8.0,0,35111.0,30300.0,3.0,160.0,3.0,90.0,174,122666,False,True,False,False
1568,11490000.0,118.0,4,2.83,6.0,66.0,2,False,False,False,25.1,0,20346.0,1356.0,3.0,289.0,3.0,176.0,263,97372,False,False,True,False
1569,5750000.0,60.0,2,2.6,10.0,33.5,1,False,False,False,11.0,0,15324.0,16995.0,0.0,5000.0,0.0,5000.0,92,95833,True,False,False,False
1571,8500000.0,64.3,2,2.75,17.0,35.0,14,False,False,False,12.0,2,36531.0,11992.0,0.0,5000.0,1.0,825.0,164,132192,True,False,False,False
1573,3000000.0,37.0,1,2.68,7.0,18.0,6,False,False,False,8.0,1,18545.0,17547.0,1.0,546.0,1.0,864.0,70,81081,False,True,False,False
1575,6350000.0,78.0,2,3.0,4.0,42.0,3,False,False,False,14.5,0,54175.0,35275.0,0.0,5000.0,0.0,5000.0,459,81410,False,True,False,False
1576,9000000.0,80.0,2,2.7,16.0,47.0,15,False,False,False,15.0,0,13290.0,13937.0,1.0,354.0,1.0,163.0,505,112500,True,False,False,False
1577,6500000.0,71.0,3,2.6,8.0,38.2,2,False,False,False,15.5,0,27122.0,30547.0,0.0,5000.0,0.0,5000.0,29,91549,False,True,False,False
1579,3300000.0,31.84,1,2.7,12.0,17.19,4,False,False,False,8.08,2,20381.0,19383.0,0.0,5000.0,1.0,579.0,160,103643,False,True,False,False
1581,5150000.0,38.4,1,2.75,25.0,20.0,13,False,False,False,10.4,2,17475.0,14943.0,2.0,456.0,0.0,5000.0,42,134114,True,False,False,False
1582,4100000.0,45.6,2,2.3,9.0,28.4,8,False,False,False,7.0,2,49152.0,14977.0,1.0,489.0,1.0,525.0,329,89912,True,False,False,False
1583,4025000.0,34.9,1,2.56,10.0,17.5,10,False,False,False,7.5,2,34592.0,13165.0,0.0,5000.0,1.0,816.0,245,115329,True,False,False,False
1584,3200000.0,42.0,2,2.68,5.0,28.0,3,False,False,False,5.0,0,24733.0,22180.0,0.0,5000.0,0.0,5000.0,307,76190,False,True,False,False
1585,3400000.0,42.8,2,2.75,5.0,27.5,1,False,False,False,5.8,0,39812.0,9072.0,2.0,378.0,0.0,5000.0,81,79439,True,False,False,False
1586,8370000.0,73.8,2,2.75,24.0,34.8,6,False,False,False,14.7,2,51907.0,14368.0,2.0,558.0,0.0,5000.0,15,113414,True,False,False,False
1587,4089000.0,59.3,2,2.7,4.0,30.7,2,False,False,False,10.7,1,39631.0,18686.0,0.0,5000.0,2.0,760.0,103,68954,False,True,False,False
1590,7500000.0,70.0,2,2.75,18.0,37.0,13,False,False,False,10.0,0,14878.0,9791.0,0.0,3064.0,1.0,264.0,4,107142,True,False,False,False
1592,6500000.0,50.0,3,2.9,6.0,33.0,4,False,False,False,8.0,0,25905.0,4753.0,0.0,5000.0,1.0,317.0,0,130000,False,False,False,True
1593,3490000.0,32.0,1,2.7,5.0,18.2,5,False,False,False,5.5,1,14133.0,8382.0,0.0,5000.0,0.0,5000.0,164,109062,True,False,False,False
1596,8999000.0,50.0,2,2.75,8.0,35.0,8,False,False,False,7.0,0,25122.0,5690.0,0.0,5000.0,0.0,5000.0,9,179980,True,False,False,False
1597,3715000.0,35.0,1,2.6,17.0,16.0,4,False,False,False,11.0,0,25360.0,14749.0,0.0,5000.0,0.0,5000.0,15,106142,True,False,False,False
1598,3990000.0,33.2,1,2.5,5.0,19.0,5,False,False,False,6.0,0,10691.0,11766.0,1.0,380.0,1.0,666.0,0,120180,True,False,False,False
1599,7500000.0,60.0,2,2.75,16.0,31.0,8,False,False,False,9.0,0,34201.0,14069.0,0.0,5000.0,0.0,5000.0,46,125000,True,False,False,False
1602,4750000.0,41.2,1,2.75,24.0,18.0,4,False,False,False,10.5,0,52212.0,16802.0,0.0,5000.0,1.0,733.0,418,115291,True,False,False,False
1603,3199000.0,33.8,1,2.55,14.0,18.0,11,False,False,False,8.0,1,31861.0,12933.0,0.0,5000.0,0.0,5000.0,218,94644,True,False,False,False
1605,5200000.0,49.0,2,2.5,9.0,30.8,3,False,False,False,6.6,1,23226.0,15840.0,0.0,5000.0,0.0,5000.0,0,106122,True,False,False,False
1606,11390000.0,68.8,2,3.01,12.0,34.2,5,False,False,False,11.6,1,31744.0,4836.0,0.0,5000.0,3.0,153.0,580,165552,False,False,False,True
1607,5250000.0,50.0,1,2.7,6.0,18.0,6,False,False,False,14.0,1,18487.0,30641.0,0.0,5000.0,1.0,98.0,0,105000,False,True,False,False
1610,7400000.0,63.0,2,2.75,13.0,37.0,12,False,False,False,12.0,0,46625.0,16554.0,0.0,5000.0,0.0,5000.0,7,117460,True,False,False,False
1612,3150000.0,31.2,1,2.6,5.0,18.0,3,False,False,False,6.25,0,44053.0,16556.0,0.0,5000.0,0.0,5000.0,211,100961,True,False,False,False
1613,5350000.0,50.0,2,2.75,10.0,28.0,5,False,False,False,8.0,2,29791.0,12652.0,0.0,5000.0,1.0,815.0,73,107000,True,False,False,False
1614,4800000.0,47.0,2,3.0,5.0,30.0,3,False,False,False,11.0,0,24940.0,5508.0,0.0,5000.0,0.0,5000.0,7,102127,True,False,False,False
1617,10700000.0,100.6,5,3.5,5.0,64.2,4,False,False,False,14.0,0,23974.0,4542.0,1.0,526.0,1.0,935.0,125,106361,False,False,False,True
1619,2650000.0,31.0,1,2.5,5.0,18.0,1,False,False,False,5.7,0,13510.0,14589.0,1.0,384.0,1.0,958.0,331,85483,True,False,False,False
1620,7500000.0,60.0,2,3.19,10.0,29.0,5,False,False,False,10.5,0,30917.0,3896.0,2.0,456.0,3.0,91.0,20,125000,False,False,False,True
1622,5450000.0,43.0,1,2.75,26.0,17.3,7,False,False,False,12.6,0,36628.0,14780.0,0.0,5000.0,0.0,5000.0,0,126744,True,False,False,False
1624,31500000.0,237.8,5,3.57,5.0,144.6,4,False,False,False,26.0,1,39739.0,7011.0,2.0,447.0,2.0,486.0,0,132464,True,False,False,False
1626,5400000.0,57.5,2,3.2,5.0,36.4,4,False,False,False,8.0,1,29731.0,8579.0,2.0,481.0,0.0,5000.0,152,93913,True,False,False,False
1627,6750000.0,57.0,2,2.75,16.0,29.0,13,False,False,False,14.0,0,43431.0,12188.0,0.0,5000.0,0.0,5000.0,101,118421,True,False,False,False
1628,6200000.0,72.0,3,2.6,9.0,48.0,3,False,False,False,8.5,2,32672.0,12266.0,0.0,5000.0,0.0,5000.0,175,86111,True,False,False,False
1629,6800000.0,50.9,1,3.0,5.0,19.8,5,False,False,False,10.4,0,33814.0,6947.0,3.0,336.0,2.0,316.0,0,133595,True,False,False,False
1630,4150000.0,44.0,2,2.58,9.0,27.3,9,False,False,False,6.7,0,12609.0,15201.0,0.0,5000.0,1.0,616.0,7,94318,True,False,False,False
1631,5200000.0,63.9,3,2.6,9.0,39.6,8,False,False,False,9.5,2,12588.0,15180.0,0.0,5000.0,0.0,5000.0,162,81377,True,False,False,False
1632,4000000.0,49.9,2,2.5,9.0,25.0,1,False,False,False,10.0,0,13567.0,14384.0,1.0,20.0,1.0,681.0,1,80160,True,False,False,False
1633,20445000.0,141.0,3,3.3,16.0,65.72,11,False,False,False,35.35,0,37434.0,8460.0,1.0,441.0,2.0,427.0,266,145000,True,False,False,False
1635,3400000.0,44.6,2,2.5,5.0,31.0,5,False,False,False,5.0,1,25440.0,28864.0,3.0,509.0,0.0,5000.0,41,76233,False,True,False,False
1637,3200000.0,34.0,1,2.68,10.0,17.0,4,False,False,False,9.0,2,29146.0,34933.0,0.0,5000.0,0.0,5000.0,9,94117,False,True,False,False
1639,2600000.0,40.0,1,2.68,9.0,20.0,3,False,False,False,10.0,0,18399.0,29646.0,0.0,5000.0,0.0,5000.0,45,65000,False,True,False,False
1641,5300000.0,43.7,1,2.76,16.0,21.1,13,False,False,False,11.5,0,11924.0,10475.0,0.0,5000.0,1.0,338.0,37,121281,True,False,False,False
1642,3550000.0,46.0,2,2.75,5.0,32.0,3,False,False,False,6.9,1,25463.0,14340.0,0.0,5000.0,0.0,5000.0,51,77173,True,False,False,False
1643,7450000.0,63.0,2,2.75,21.0,32.6,20,False,False,False,10.0,0,10552.0,13063.0,0.0,5000.0,0.0,5000.0,89,118253,True,False,False,False
1644,4350000.0,61.7,3,2.59,5.0,44.0,4,False,False,False,6.9,0,21501.0,14231.0,0.0,5000.0,0.0,5000.0,131,70502,True,False,False,False
1646,17850000.0,133.0,3,2.9,9.0,72.0,4,False,False,False,17.7,1,24796.0,3371.0,3.0,528.0,2.0,383.0,182,134210,False,False,False,True
1647,4750000.0,33.6,1,2.75,4.0,14.5,3,False,False,False,8.9,0,10638.0,12082.0,1.0,392.0,1.0,657.0,38,141369,True,False,False,False
1648,3975000.0,42.4,1,2.68,23.0,17.2,10,False,False,False,10.0,2,22314.0,17642.0,0.0,5000.0,1.0,68.0,196,93750,False,True,False,False
1649,6000000.0,57.2,3,2.6,10.0,39.0,4,False,False,False,6.2,0,35102.0,12017.0,0.0,5000.0,0.0,5000.0,282,104895,True,False,False,False
1650,6200000.0,74.0,2,3.5,4.0,40.0,1,False,False,False,9.0,0,24261.0,4670.0,2.0,318.0,0.0,5000.0,0,83783,False,False,False,True
1651,3200000.0,32.0,1,2.75,9.0,17.0,5,False,False,False,6.3,0,47059.0,15204.0,1.0,830.0,1.0,784.0,4,100000,True,False,False,False
1652,8520000.0,64.0,2,2.75,18.0,33.0,2,False,False,False,11.0,0,18039.0,4352.0,0.0,5000.0,0.0,5000.0,420,133125,False,False,False,True
1654,3499999.0,37.0,1,2.75,9.0,20.5,5,False,False,False,6.5,1,15027.0,13568.0,0.0,5000.0,1.0,837.0,34,94594,True,False,False,False
1656,3050000.0,28.0,1,2.75,23.0,20.0,3,False,False,False,7.0,0,21460.0,16788.0,0.0,5000.0,1.0,170.0,26,108928,True,False,False,False
1659,3440000.0,50.0,2,2.68,4.0,29.0,1,False,False,False,8.5,0,26128.0,31914.0,2.0,166.0,3.0,44.0,150,68800,False,True,False,False
1661,9990000.0,78.8,2,3.4,5.0,39.2,4,False,False,False,12.8,0,32838.0,4367.0,0.0,5000.0,0.0,5000.0,521,126776,False,False,False,True
1662,2800000.0,31.3,1,2.75,5.0,18.0,2,False,False,False,6.0,0,11704.0,10223.0,0.0,5000.0,1.0,211.0,162,89456,True,False,False,False
1663,7650000.0,67.0,2,2.75,13.0,37.5,13,False,False,False,10.6,1,33756.0,13625.0,0.0,5000.0,0.0,5000.0,6,114179,True,False,False,False
1664,12100000.0,125.0,3,2.75,6.0,74.0,6,False,False,False,8.0,0,37821.0,12719.0,1.0,463.0,1.0,453.0,560,96800,True,False,False,False
1665,5190000.0,61.7,3,2.5,9.0,43.4,7,False,False,False,6.3,0,47433.0,16723.0,0.0,5000.0,0.0,5000.0,1112,84116,True,False,False,False
1666,3000000.0,34.0,1,2.6,9.0,17.6,7,False,False,False,8.0,1,32711.0,11785.0,1.0,671.0,0.0,5000.0,11,88235,True,False,False,False
1667,10990000.0,67.5,2,2.75,13.0,36.4,13,False,False,False,10.4,2,27373.0,6075.0,1.0,691.0,3.0,551.0,1228,162814,True,False,False,False
1668,4250000.0,45.0,2,2.56,5.0,29.0,1,False,False,False,7.0,0,15063.0,13604.0,1.0,870.0,1.0,720.0,342,94444,True,False,False,False
1670,2250000.0,33.0,1,2.6,9.0,18.0,4,False,False,False,6.3,0,24723.0,28148.0,0.0,5000.0,0.0,5000.0,23,68181,False,True,False,False
1671,12950000.0,103.2,3,2.8,25.0,47.0,18,False,False,False,30.2,1,40584.0,12398.0,3.0,447.0,0.0,5000.0,257,125484,True,False,False,False
1672,14000000.0,107.1,4,2.75,16.0,58.8,15,False,False,False,13.5,5,38178.0,11763.0,0.0,5000.0,1.0,844.0,103,130718,True,False,False,False
1674,5000000.0,51.0,2,2.56,9.0,30.2,7,False,False,False,7.9,0,12317.0,14908.0,0.0,5000.0,1.0,233.0,16,98039,True,False,False,False
1675,3300000.0,31.0,1,2.5,4.0,17.0,3,False,False,False,5.0,0,14528.0,26681.0,3.0,398.0,3.0,213.0,651,106451,False,True,False,False
1677,2990000.0,36.1,1,2.48,12.0,18.3,4,False,False,False,7.0,1,65224.0,46949.0,1.0,631.0,1.0,452.0,133,82825,False,True,False,False
1678,5500000.0,35.0,1,2.84,23.0,13.5,19,False,False,False,15.0,0,52480.0,15598.0,0.0,5000.0,1.0,464.0,31,157142,True,False,False,False
1679,4350000.0,48.0,2,2.68,12.0,27.0,8,False,False,False,7.0,0,15026.0,17474.0,0.0,5000.0,0.0,5000.0,473,90625,False,True,False,False
1681,6100000.0,45.0,1,3.0,5.0,25.0,2,False,False,False,15.0,0,31284.0,4525.0,0.0,5000.0,0.0,5000.0,130,135555,False,False,False,True
1683,3000000.0,31.0,1,2.5,9.0,17.0,1,False,False,False,7.0,0,36794.0,9487.0,1.0,480.0,0.0,5000.0,301,96774,True,False,False,False
1684,5400000.0,43.0,1,2.75,18.0,18.0,12,False,False,False,10.0,0,45596.0,14296.0,1.0,401.0,0.0,5000.0,57,125581,True,False,False,False
1686,5490000.0,57.9,2,2.75,25.0,31.62,13,False,False,False,10.09,0,7106.0,13322.0,1.0,1188.0,0.0,5000.0,428,94818,True,False,False,False
1687,5960000.0,87.0,2,2.8,4.0,37.0,3,False,False,False,15.0,0,49343.0,52768.0,2.0,407.0,3.0,410.0,236,68505,False,True,False,False
1688,5130000.0,52.0,2,2.75,12.0,30.0,7,False,False,False,8.0,0,32622.0,14071.0,0.0,5000.0,0.0,5000.0,408,98653,True,False,False,False
1690,4550000.0,45.0,2,2.75,9.0,26.2,7,False,False,False,7.3,1,17863.0,16865.0,1.0,315.0,1.0,860.0,182,101111,True,False,False,False
1691,19000000.0,179.7,4,2.57,12.0,92.7,12,False,False,False,14.2,5,31039.0,13021.0,0.0,5000.0,0.0,5000.0,305,105731,True,False,False,False
1692,3730000.0,36.2,1,2.6,12.0,21.4,12,False,False,False,7.3,0,43692.0,10473.0,1.0,78.0,1.0,960.0,67,103038,True,False,False,False
1694,20500000.0,168.0,4,3.0,5.0,72.52,2,False,False,False,46.0,0,17112.0,16114.0,3.0,574.0,2.0,207.0,0,122023,True,False,False,False
1695,8990000.0,69.0,3,2.75,16.0,43.0,8,False,False,False,9.0,1,30252.0,7624.0,0.0,5000.0,1.0,267.0,49,130289,True,False,False,False
1696,6700000.0,92.5,3,2.68,16.0,54.0,12,False,False,False,10.7,1,54061.0,23986.0,0.0,5000.0,0.0,5000.0,0,72432,False,True,False,False
